transaction_id,user_id,transaction_date,amount,merchant_category,location,time_of_day,multiple_transactions,high_risk_merchant,unusual_location,device_type,payment_method,is_fraud
TXN00000905,USER7166,2024-10-19 10:17:46,36396.78,Education,Punjab,11,3,0,0,Mobile,UPI,0
TXN00000906,USER1814,2024-08-12 10:49:46,82189.81,Shopping,Tripura,14,3,0,0,Mobile,UPI,0
TXN00000907,USER1345,2024-04-25 23:57:46,96611.06,Electronics,Chhattisgarh,16,0,0,0,Mobile,UPI,0
TXN00000908,USER9554,2024-12-16 06:44:46,22775.92,Education,Arunachal Pradesh,11,2,0,0,Mobile,UPI,0
TXN00000909,USER3443,2024-01-27 20:25:46,7502.15,Food,Uttar Pradesh,8,2,0,0,Mobile,Wallet,0
TXN00000910,USER8783,2024-06-17 06:23:46,42719.31,Electronics,Rajasthan,21,4,0,0,Mobile,Card,0
TXN00000911,USER1984,2024-03-22 22:53:46,88151.57,Entertainment,Delhi,0,0,0,0,Mobile,UPI,0
TXN00000912,USER8790,2024-03-25 21:06:46,15114.12,Fashion,Nagaland,15,1,0,0,Mobile,UPI,0
TXN00000913,USER1827,2024-06-08 22:57:46,88591.24,Groceries,Himachal Pradesh,14,4,0,0,Desktop,UPI,0
TXN00000914,USER4531,2024-05-05 05:20:46,99222.08,Food,Sikkim,10,2,0,0,Mobile,UPI,0
TXN00000915,USER8147,2024-06-19 05:46:46,5494.82,Fashion,West Bengal,4,4,0,0,Mobile,UPI,0
TXN00000916,USER5451,2024-12-24 07:37:46,49576.11,Entertainment,West Bengal,6,4,0,0,Mobile,UPI,0
TXN00000917,USER4876,2024-12-08 17:12:46,32955.66,Food,Kerala,2,4,0,0,Mobile,Card,0
TXN00000918,USER6959,2024-07-27 20:03:46,39428.62,Electronics,Chhattisgarh,12,4,0,0,Tablet,Wallet,0
TXN00000919,USER1126,2024-07-12 12:47:46,45218.31,Electronics,Nagaland,23,2,0,0,Mobile,Wallet,0
TXN00000920,USER4177,2024-11-20 05:09:46,73996.43,Bills,Tamil Nadu,12,0,0,0,Mobile,UPI,0
TXN00000921,USER9795,2024-04-02 05:13:46,59170.84,Travel,Tamil Nadu,18,0,0,0,Mobile,UPI,0
TXN00000922,USER7024,2024-12-25 20:35:46,96123.99,Travel,Arunachal Pradesh,9,3,0,0,Mobile,UPI,0
TXN00000923,USER6109,2024-12-12 12:19:46,33343.18,Shopping,Jharkhand,6,3,1,0,Mobile,Wallet,0
TXN00000924,USER5146,2024-05-03 19:14:46,54196.26,Education,Sikkim,19,1,0,0,Tablet,Wallet,0
TXN00000925,USER8196,2024-08-16 05:13:46,81351.52,Travel,Jharkhand,20,0,0,0,Desktop,UPI,0
TXN00000926,USER4368,2024-02-04 23:48:46,37365.54,Entertainment,Uttar Pradesh,22,4,0,0,Mobile,Wallet,0
TXN00000927,USER4797,2024-08-21 08:37:46,46583.39,Food,Assam,14,3,0,0,Desktop,UPI,0
TXN00000928,USER2792,2024-06-14 04:08:46,68528.96,Education,Telangana,17,4,0,0,Mobile,UPI,0
TXN00000929,USER6732,2024-10-09 19:21:46,86088.35,Travel,Maharashtra,19,1,0,0,Mobile,UPI,0
TXN00000930,USER4476,2024-02-26 08:26:46,41626.58,Others,Chhattisgarh,6,0,0,0,Mobile,Wallet,0
TXN00000931,USER4417,2024-02-29 11:57:46,53241.85,Food,Telangana,2,2,0,0,Mobile,Wallet,0
TXN00000932,USER2645,2024-11-08 17:14:46,97514.72,Shopping,Tamil Nadu,19,1,0,0,Mobile,Wallet,0
TXN00000933,USER4030,2024-05-10 20:59:46,4342.67,Fashion,Madhya Pradesh,9,2,0,0,Mobile,Wallet,0
TXN00000934,USER3872,2024-06-08 20:39:46,44878.05,Food,Uttarakhand,14,0,0,0,Desktop,UPI,0
TXN00000935,USER4072,2024-01-11 22:13:46,63634.59,Food,Telangana,11,2,1,0,Mobile,UPI,0
TXN00000936,USER2854,2024-03-28 03:54:46,941.9,Entertainment,West Bengal,15,0,0,0,Mobile,UPI,0
TXN00000937,USER5021,2024-02-20 09:16:46,59718.97,Others,Mizoram,23,4,1,0,Mobile,UPI,1
TXN00000938,USER5662,2024-12-11 16:00:46,5714.38,Shopping,Goa,18,1,0,0,Mobile,UPI,0
TXN00000939,USER7514,2024-06-01 07:10:46,85770.08,Shopping,Delhi,11,4,1,0,Mobile,UPI,0
TXN00000940,USER6031,2024-10-11 02:12:46,80727.9,Groceries,Delhi,20,0,0,0,Mobile,UPI,0
TXN00000941,USER3708,2024-02-26 08:12:46,3322.29,Bills,Uttarakhand,1,0,0,1,Mobile,Wallet,0
TXN00000942,USER8112,2024-08-15 13:54:46,4975.52,Shopping,Madhya Pradesh,7,4,0,0,Mobile,UPI,0
TXN00000943,USER9393,2024-12-18 21:07:46,75386.03,Groceries,Delhi,23,4,0,0,Desktop,UPI,0
TXN00000944,USER4507,2024-10-06 12:44:46,37017.53,Education,Kerala,12,4,0,0,Mobile,UPI,0
TXN00000945,USER7456,2024-08-18 12:37:46,57545.08,Bills,Assam,0,1,0,0,Desktop,UPI,0
TXN00000946,USER5212,2024-12-10 22:36:46,27105.79,Travel,Meghalaya,1,1,0,0,Mobile,UPI,0
TXN00000947,USER8970,2024-03-09 10:08:46,17379.59,Travel,Chhattisgarh,13,0,1,0,Mobile,UPI,0
TXN00000948,USER9766,2024-07-09 07:09:46,29678.1,Others,Arunachal Pradesh,3,3,0,0,Mobile,Wallet,0
TXN00000949,USER1536,2024-08-30 21:55:46,24746.7,Food,Karnataka,5,4,0,0,Mobile,UPI,0
TXN00000950,USER2625,2024-10-23 12:30:46,44885.91,Electronics,Bihar,12,2,0,0,Mobile,UPI,0
TXN00000951,USER8973,2024-06-22 12:58:46,74692.95,Electronics,Sikkim,8,2,0,0,Mobile,Wallet,0
TXN00000952,USER9577,2024-09-21 06:34:46,55457.53,Healthcare,Andhra Pradesh,15,2,0,0,Mobile,Card,0
TXN00000953,USER9070,2024-01-19 09:44:46,60956.91,Shopping,Madhya Pradesh,0,4,0,0,Desktop,UPI,0
TXN00000954,USER9666,2024-11-25 16:39:46,47060.85,Shopping,Nagaland,8,3,0,0,Tablet,Wallet,0
TXN00000955,USER9609,2024-02-02 08:09:46,32540.89,Entertainment,Meghalaya,23,3,0,0,Mobile,UPI,0
TXN00000956,USER7490,2024-10-18 07:04:46,14436.53,Food,Arunachal Pradesh,6,1,0,0,Desktop,Wallet,0
TXN00000957,USER4600,2024-10-10 16:46:46,35521.09,Travel,Himachal Pradesh,17,3,0,0,Mobile,UPI,0
TXN00000958,USER7783,2024-07-01 06:24:46,66553.34,Food,Uttarakhand,15,2,0,0,Tablet,Wallet,0
TXN00000959,USER5971,2024-04-12 20:47:46,73404.36,Shopping,Kerala,6,2,0,0,Desktop,Wallet,0
TXN00000960,USER2205,2024-09-11 02:48:46,46971.24,Travel,Chhattisgarh,17,4,0,0,Mobile,UPI,0
TXN00000961,USER2990,2024-09-02 21:17:46,64535.23,Healthcare,Chhattisgarh,8,1,0,0,Mobile,UPI,0
TXN00000962,USER6299,2024-02-01 13:14:46,21133.05,Fashion,Sikkim,19,0,0,0,Mobile,UPI,0
TXN00000963,USER4572,2024-06-23 18:03:46,86020.63,Electronics,Madhya Pradesh,1,1,0,0,Desktop,UPI,0
TXN00000964,USER6975,2024-09-04 13:44:46,86607.05,Fashion,Meghalaya,4,0,0,0,Tablet,Wallet,0
TXN00000965,USER7320,2024-01-25 16:21:46,32100.76,Electronics,Uttar Pradesh,8,1,0,0,Tablet,UPI,0
TXN00000966,USER5380,2024-04-20 07:44:46,54816.45,Education,Odisha,3,3,0,0,Mobile,UPI,0
TXN00000967,USER5757,2024-08-08 11:12:46,60705.54,Groceries,Himachal Pradesh,15,1,0,0,Mobile,UPI,0
TXN00000968,USER3713,2024-12-26 07:57:46,47295.76,Shopping,Meghalaya,20,4,0,0,Desktop,UPI,0
TXN00000969,USER6588,2024-05-06 10:15:46,91123.1,Education,Odisha,23,0,0,0,Mobile,UPI,0
TXN00000970,USER1966,2024-08-02 08:38:46,73997.72,Education,Bihar,2,3,0,0,Mobile,Wallet,0
TXN00000971,USER5944,2024-11-23 02:46:46,67283.8,Electronics,West Bengal,5,3,0,0,Mobile,UPI,0
TXN00000972,USER4432,2024-09-22 19:53:46,52057.31,Fashion,Manipur,16,1,0,0,Mobile,UPI,0
TXN00000973,USER1688,2024-09-19 05:33:46,8576.25,Others,Himachal Pradesh,18,3,0,0,Mobile,Wallet,0
TXN00000974,USER5243,2024-06-16 17:48:46,10871.36,Groceries,Meghalaya,7,2,0,0,Mobile,Wallet,0
TXN00000975,USER4701,2024-02-17 19:26:46,29970.99,Travel,Uttar Pradesh,9,2,0,0,Mobile,Wallet,0
TXN00000976,USER9533,2024-01-22 20:00:46,21231.07,Groceries,Telangana,9,2,0,0,Mobile,Wallet,0
TXN00000977,USER6182,2024-05-02 15:52:46,95257.84,Education,Goa,15,1,0,0,Mobile,Wallet,0
TXN00000978,USER7704,2024-11-13 15:35:46,41040.27,Healthcare,Haryana,5,0,0,0,Mobile,Wallet,0
TXN00000979,USER5422,2024-12-19 15:05:46,87672.88,Education,Andhra Pradesh,19,1,0,0,Mobile,Wallet,0
TXN00000980,USER2759,2024-02-01 09:26:46,81826.16,Travel,Maharashtra,7,4,0,0,Mobile,UPI,0
TXN00000981,USER3482,2024-06-16 14:38:46,81275.77,Education,Bihar,2,3,0,0,Mobile,UPI,0
TXN00000982,USER9058,2024-08-28 10:45:46,21649.18,Bills,Jharkhand,1,2,0,0,Mobile,UPI,0
TXN00000983,USER1951,2024-02-01 06:00:46,44787.45,Healthcare,Uttarakhand,9,1,0,0,Mobile,UPI,0
TXN00000984,USER9914,2024-02-01 07:00:46,31863.4,Entertainment,Meghalaya,7,1,0,0,Mobile,UPI,0
TXN00000985,USER3079,2024-08-21 21:18:46,97044.06,Travel,Bihar,11,3,0,0,Desktop,Wallet,0
TXN00000986,USER3717,2024-11-16 11:54:46,87686.76,Groceries,Arunachal Pradesh,19,1,0,0,Desktop,UPI,0
TXN00000987,USER5524,2024-05-15 00:10:46,25067.37,Electronics,Arunachal Pradesh,11,2,0,0,Desktop,Wallet,0
TXN00000988,USER9477,2024-01-30 07:23:46,31420.68,Entertainment,Madhya Pradesh,8,3,0,0,Mobile,UPI,0
TXN00000989,USER8311,2024-03-28 00:17:46,52938.03,Electronics,Karnataka,18,0,0,0,Mobile,UPI,0
TXN00000990,USER8186,2024-10-27 07:50:46,27932.72,Travel,Jharkhand,21,2,0,0,Desktop,UPI,0
TXN00000991,USER3065,2024-06-28 16:06:46,82470.54,Groceries,Tripura,14,4,0,0,Tablet,UPI,0
TXN00000992,USER1768,2024-04-25 09:06:46,81941.2,Bills,Goa,13,4,0,0,Mobile,Wallet,0
TXN00000993,USER6490,2024-09-23 01:30:46,72461.61,Electronics,Gujarat,4,3,0,0,Mobile,UPI,0
TXN00000994,USER7645,2024-02-24 22:00:46,68962.09,Groceries,Uttarakhand,17,2,1,0,Mobile,UPI,0
TXN00000995,USER6083,2024-01-29 22:22:46,54775.42,Food,Uttarakhand,11,2,0,0,Mobile,Wallet,0
TXN00000996,USER6232,2024-08-13 05:16:46,34776.51,Entertainment,Manipur,5,2,0,0,Mobile,Wallet,0
TXN00000997,USER6797,2024-10-28 17:32:46,83710.15,Bills,Punjab,19,4,0,0,Mobile,UPI,0
TXN00000998,USER5926,2024-04-12 21:22:46,85897.33,Others,Odisha,20,3,0,0,Desktop,Wallet,0
TXN00000999,USER7016,2024-04-11 07:01:46,5046.0,Others,Assam,10,4,0,0,Tablet,Wallet,0
TXN00001000,USER4335,2024-12-20 17:13:46,39922.08,Electronics,Rajasthan,14,1,1,0,Mobile,UPI,0
TXN00001001,USER9038,2024-04-23 17:21:46,2760.1,Shopping,Uttarakhand,21,0,0,0,Mobile,UPI,0
TXN00001002,USER5873,2024-05-18 17:41:46,83963.79,Electronics,Maharashtra,22,4,0,0,Mobile,Wallet,0
TXN00001003,USER2481,2024-04-01 21:09:46,17791.62,Fashion,Sikkim,3,3,0,0,Mobile,Wallet,0
TXN00001004,USER7305,2024-03-08 19:29:46,67419.29,Shopping,Arunachal Pradesh,23,4,0,0,Mobile,UPI,0
TXN00001005,USER4451,2024-05-31 08:46:46,35801.84,Shopping,Tamil Nadu,13,1,0,0,Desktop,UPI,0
TXN00001006,USER1054,2024-08-23 15:13:46,81624.94,Entertainment,Meghalaya,4,1,0,0,Mobile,UPI,0
TXN00001007,USER8643,2024-12-18 15:05:46,51017.72,Groceries,Tamil Nadu,22,1,0,0,Desktop,UPI,0
TXN00001008,USER4462,2024-10-22 23:10:46,32507.75,Food,Mizoram,21,1,0,0,Mobile,Wallet,0
TXN00001009,USER1832,2024-07-28 15:08:46,32454.68,Shopping,Manipur,20,0,0,0,Mobile,UPI,0
TXN00001010,USER6954,2024-06-25 03:38:46,32760.03,Entertainment,Delhi,22,2,0,0,Mobile,Wallet,0
TXN00001011,USER9519,2024-01-28 19:18:46,78879.06,Education,Madhya Pradesh,10,1,0,0,Mobile,UPI,0
TXN00001012,USER8221,2024-08-01 02:36:46,71140.45,Groceries,Delhi,19,0,0,0,Desktop,UPI,0
TXN00001013,USER4310,2024-11-29 16:15:46,31989.49,Bills,Delhi,6,4,0,0,Mobile,Wallet,0
TXN00001014,USER4300,2024-11-11 02:38:46,49071.79,Shopping,Kerala,12,1,0,0,Tablet,Wallet,0
TXN00001015,USER7722,2024-05-27 21:36:46,7707.72,Travel,Gujarat,18,4,0,0,Desktop,UPI,0
TXN00001016,USER8218,2024-09-06 23:07:46,82767.28,Healthcare,Delhi,23,4,0,0,Mobile,UPI,0
TXN00001017,USER8776,2024-11-06 00:24:46,26668.89,Fashion,Punjab,3,3,0,0,Mobile,UPI,0
TXN00001018,USER4675,2024-06-18 10:31:46,88933.59,Travel,Punjab,19,0,0,0,Mobile,UPI,0
TXN00001019,USER4054,2024-09-22 20:21:46,59719.99,Bills,Assam,11,0,0,0,Desktop,UPI,0
TXN00001020,USER8970,2024-08-03 14:27:46,56825.23,Groceries,Himachal Pradesh,13,1,0,0,Mobile,UPI,0
TXN00001021,USER3143,2024-03-08 06:43:46,16355.6,Electronics,Assam,0,1,0,0,Desktop,UPI,0
TXN00001022,USER6207,2024-03-21 14:16:46,7046.58,Others,Meghalaya,7,1,0,0,Mobile,UPI,0
TXN00001023,USER3538,2024-01-30 12:06:46,55306.4,Travel,Punjab,15,0,1,0,Desktop,Wallet,0
TXN00001024,USER5547,2024-03-17 14:08:46,46852.11,Groceries,Assam,20,4,1,0,Mobile,UPI,0
TXN00001025,USER6619,2024-05-06 19:29:46,12056.34,Others,Haryana,18,4,0,0,Mobile,UPI,0
TXN00001026,USER9356,2024-07-11 05:32:46,83575.21,Food,Haryana,4,1,0,0,Desktop,UPI,0
TXN00001027,USER7612,2024-09-14 23:49:46,41782.29,Electronics,Uttar Pradesh,13,4,0,0,Desktop,Wallet,0
TXN00001028,USER6005,2024-11-17 13:51:46,26119.73,Electronics,Telangana,11,1,0,0,Desktop,Wallet,0
TXN00001029,USER1822,2024-02-11 04:13:46,78848.38,Healthcare,Manipur,11,2,0,0,Mobile,Card,0
TXN00001030,USER1943,2024-07-21 17:55:46,91315.11,Others,Chhattisgarh,19,4,0,0,Mobile,Wallet,0
TXN00001031,USER7150,2024-12-10 12:59:46,30665.67,Electronics,Madhya Pradesh,11,0,0,0,Mobile,UPI,0
TXN00001032,USER5425,2024-01-12 01:23:46,77617.39,Entertainment,Manipur,10,3,0,0,Mobile,Wallet,0
TXN00001033,USER9966,2024-06-01 09:30:46,65286.71,Fashion,Gujarat,14,0,0,0,Mobile,UPI,0
TXN00001034,USER3198,2024-02-02 21:55:46,98973.81,Shopping,Kerala,6,0,1,1,Mobile,UPI,0
TXN00001035,USER5242,2024-12-24 00:04:46,20478.87,Shopping,Assam,9,3,0,0,Mobile,Wallet,0
TXN00001036,USER4695,2024-08-05 19:11:46,96071.83,Food,Haryana,4,1,0,0,Desktop,Wallet,0
TXN00001037,USER4452,2024-01-15 20:06:46,31595.68,Fashion,Jharkhand,14,4,0,1,Desktop,UPI,0
TXN00001038,USER2308,2024-04-01 21:13:46,41254.23,Others,Arunachal Pradesh,1,0,0,0,Desktop,UPI,0
TXN00001039,USER5177,2024-04-30 08:03:46,35946.7,Travel,Haryana,21,4,0,0,Mobile,Card,0
TXN00001040,USER9705,2024-11-05 04:33:46,26918.22,Food,Sikkim,12,3,0,0,Mobile,UPI,0
TXN00001041,USER7852,2024-01-06 00:01:46,69352.94,Entertainment,Nagaland,13,3,0,0,Desktop,UPI,0
TXN00001042,USER7035,2024-09-06 05:24:46,58955.62,Education,Kerala,19,4,1,0,Desktop,UPI,0
TXN00001043,USER4594,2024-10-07 00:02:46,30638.63,Travel,Sikkim,5,4,0,0,Desktop,Wallet,0
TXN00001044,USER5841,2024-05-16 12:13:46,13308.02,Entertainment,Uttarakhand,0,3,0,0,Mobile,Wallet,0
TXN00001045,USER2409,2024-03-13 22:09:46,31805.83,Food,Uttar Pradesh,14,1,0,0,Mobile,UPI,0
TXN00001046,USER5566,2024-04-07 18:58:46,38185.01,Shopping,Nagaland,10,4,1,0,Desktop,UPI,0
TXN00001047,USER5491,2024-01-30 13:53:46,38127.28,Education,Odisha,12,2,0,0,Desktop,UPI,0
TXN00001048,USER2555,2024-06-04 11:32:46,35790.23,Healthcare,Uttarakhand,16,2,0,0,Mobile,UPI,0
TXN00001049,USER1804,2024-04-07 13:05:46,4967.38,Fashion,Chhattisgarh,3,4,0,0,Tablet,UPI,0
TXN00001050,USER2279,2024-04-26 21:35:46,46456.91,Food,Meghalaya,22,0,0,0,Mobile,UPI,0
TXN00001051,USER8083,2024-04-14 00:09:46,83637.19,Education,Mizoram,10,3,0,0,Mobile,UPI,0
TXN00001052,USER6986,2024-12-05 17:39:46,18118.59,Fashion,Himachal Pradesh,22,1,1,0,Desktop,Wallet,0
TXN00001053,USER6619,2024-01-02 14:14:46,14651.17,Travel,Jharkhand,0,2,0,0,Mobile,UPI,0
TXN00001054,USER2387,2024-03-01 11:25:46,47237.92,Healthcare,Odisha,13,2,1,0,Mobile,UPI,0
TXN00001055,USER3679,2024-04-01 07:04:46,37123.24,Shopping,Delhi,20,0,0,0,Tablet,UPI,0
TXN00001056,USER3106,2024-09-09 18:23:46,56171.94,Travel,Kerala,21,4,0,0,Mobile,Wallet,0
TXN00001057,USER9173,2024-06-21 07:24:46,94712.72,Electronics,Andhra Pradesh,4,0,0,0,Mobile,UPI,0
TXN00001058,USER5223,2024-06-05 10:08:46,76112.54,Entertainment,Sikkim,22,1,0,0,Tablet,Card,0
TXN00001059,USER5831,2024-12-22 02:31:46,68737.11,Shopping,Mizoram,21,4,0,0,Desktop,UPI,0
TXN00001060,USER3768,2024-11-27 19:53:46,41652.1,Others,Assam,20,2,0,0,Desktop,UPI,0
TXN00001061,USER4186,2024-06-04 23:17:46,28807.25,Groceries,Gujarat,4,2,1,0,Mobile,Card,0
TXN00001062,USER3573,2024-02-02 07:55:46,54072.38,Shopping,Punjab,2,3,1,0,Mobile,UPI,1
TXN00001063,USER3599,2024-01-27 15:55:46,88555.81,Fashion,Himachal Pradesh,8,1,0,0,Desktop,Wallet,0
TXN00001064,USER5033,2024-08-10 14:15:46,87686.58,Shopping,Tamil Nadu,12,2,0,0,Tablet,UPI,0
TXN00001065,USER9428,2024-07-29 13:31:46,44606.94,Food,Chhattisgarh,10,0,0,0,Mobile,Wallet,0
TXN00001066,USER2304,2024-01-11 09:56:46,24697.41,Travel,Himachal Pradesh,17,2,0,0,Mobile,Wallet,0
TXN00001067,USER8368,2024-09-10 20:32:46,22611.91,Food,Odisha,9,0,1,0,Mobile,UPI,0
TXN00001068,USER6877,2024-01-07 04:41:46,3495.44,Education,Karnataka,22,0,0,0,Desktop,Card,0
TXN00001069,USER2301,2024-06-07 07:07:46,84282.16,Groceries,Maharashtra,5,4,0,0,Mobile,UPI,0
TXN00001070,USER3541,2024-10-29 07:07:46,26557.32,Shopping,Maharashtra,23,4,0,0,Mobile,UPI,1
TXN00001071,USER3051,2023-12-31 05:22:46,35964.01,Groceries,Haryana,8,2,0,0,Mobile,UPI,0
TXN00001072,USER7809,2024-10-17 01:16:46,80940.69,Shopping,Telangana,12,2,0,0,Mobile,UPI,0
TXN00001073,USER9633,2024-06-25 12:22:46,12090.4,Electronics,Punjab,21,0,0,0,Desktop,UPI,0
TXN00001074,USER9996,2024-10-24 03:54:46,46177.28,Travel,Andhra Pradesh,17,4,0,0,Desktop,UPI,0
TXN00001075,USER1074,2024-11-02 15:25:46,12321.9,Shopping,Bihar,9,2,0,0,Desktop,UPI,0
TXN00001076,USER7981,2024-06-21 20:22:46,44240.67,Shopping,Meghalaya,14,4,1,0,Desktop,UPI,0
TXN00001077,USER6475,2024-06-20 06:07:46,4809.24,Food,Tripura,11,1,0,0,Mobile,UPI,0
TXN00001078,USER9232,2024-04-14 01:56:46,51810.52,Groceries,Uttar Pradesh,19,0,0,0,Mobile,Wallet,0
TXN00001079,USER8184,2024-12-18 02:30:46,79591.4,Shopping,Andhra Pradesh,14,4,0,0,Mobile,UPI,0
TXN00001080,USER6796,2024-02-06 03:00:46,67662.04,Healthcare,Odisha,13,2,0,0,Mobile,UPI,0
TXN00001081,USER8141,2024-09-06 11:51:46,50965.98,Others,Telangana,18,0,0,0,Mobile,Wallet,0
TXN00001082,USER2622,2024-11-03 08:54:46,82893.0,Entertainment,Assam,18,3,0,0,Mobile,UPI,0
TXN00001083,USER9041,2024-09-14 13:37:46,22856.02,Healthcare,Arunachal Pradesh,20,0,0,0,Mobile,UPI,0
TXN00001084,USER1341,2024-12-06 18:47:46,83096.55,Entertainment,Mizoram,9,1,0,0,Desktop,UPI,0
TXN00001085,USER3074,2024-08-01 10:08:46,27708.71,Others,Tripura,0,0,0,0,Mobile,Wallet,0
TXN00001086,USER8992,2024-03-04 13:41:46,36312.39,Entertainment,Karnataka,19,4,0,0,Mobile,UPI,0
TXN00001087,USER1645,2024-09-05 06:40:46,12930.18,Entertainment,Uttar Pradesh,6,4,0,0,Mobile,Wallet,0
TXN00001088,USER5263,2024-06-04 21:17:46,10265.3,Fashion,Assam,22,2,0,0,Mobile,Wallet,0
TXN00001089,USER9801,2024-04-30 13:24:46,93217.94,Fashion,Gujarat,22,2,0,0,Tablet,UPI,0
TXN00001090,USER7136,2024-07-17 10:05:46,19078.83,Education,Jharkhand,10,0,0,0,Mobile,Card,0
TXN00001091,USER9646,2024-04-01 11:44:46,33396.29,Food,Assam,20,0,0,0,Mobile,UPI,0
TXN00001092,USER3969,2024-01-11 15:48:46,52962.25,Education,Delhi,3,0,0,0,Tablet,UPI,0
TXN00001093,USER4028,2024-09-17 04:14:46,34851.93,Fashion,Haryana,3,4,0,0,Desktop,Wallet,0
TXN00001094,USER8643,2024-01-26 04:37:46,87026.32,Others,Tripura,20,4,1,0,Mobile,Wallet,1
TXN00001095,USER3681,2024-09-07 10:30:46,90081.4,Shopping,West Bengal,21,3,0,0,Desktop,Wallet,0
TXN00001096,USER4629,2024-04-02 01:04:46,32666.45,Healthcare,Telangana,9,3,0,0,Mobile,UPI,0
TXN00001097,USER5225,2024-06-28 03:16:46,9293.57,Healthcare,Chhattisgarh,22,3,0,0,Desktop,Wallet,0
TXN00001098,USER4067,2024-12-18 11:46:46,21094.81,Groceries,Uttarakhand,4,2,1,1,Desktop,UPI,0
TXN00001099,USER6941,2024-03-05 05:57:46,47491.85,Entertainment,Jharkhand,15,4,0,1,Mobile,Wallet,0
TXN00001100,USER2386,2024-04-05 04:12:46,28919.26,Bills,Kerala,11,0,0,0,Desktop,Card,0
TXN00001101,USER3866,2024-06-10 11:14:46,45401.88,Shopping,Nagaland,0,0,0,0,Mobile,Wallet,0
TXN00001102,USER5788,2024-04-26 18:04:46,75894.48,Food,Goa,4,3,0,0,Mobile,UPI,0
TXN00001103,USER6490,2024-05-31 10:40:46,42121.78,Fashion,Haryana,17,2,0,0,Mobile,UPI,0
TXN00001104,USER5124,2024-07-23 03:33:46,19780.05,Healthcare,Nagaland,3,2,0,0,Mobile,Card,0
TXN00001105,USER9340,2024-06-10 13:40:46,35860.97,Food,Goa,14,3,1,0,Mobile,UPI,0
TXN00001106,USER4850,2024-08-18 21:20:46,74323.82,Education,Tamil Nadu,22,0,0,0,Mobile,Wallet,0
TXN00001107,USER6415,2024-06-13 10:52:46,42463.81,Healthcare,Himachal Pradesh,5,2,0,0,Tablet,UPI,0
TXN00001108,USER8679,2024-04-27 15:23:46,25028.83,Fashion,Meghalaya,6,1,0,0,Mobile,Wallet,0
TXN00001109,USER7819,2024-07-03 01:41:46,42798.42,Education,Karnataka,18,3,0,0,Mobile,UPI,0
TXN00001110,USER9378,2024-03-29 06:00:46,45535.19,Entertainment,Tripura,13,0,0,0,Mobile,Card,0
TXN00001111,USER2333,2024-04-12 01:06:46,29708.08,Shopping,Arunachal Pradesh,14,1,0,0,Mobile,UPI,0
TXN00001112,USER5150,2024-01-25 12:23:46,99568.94,Healthcare,Mizoram,20,4,0,0,Desktop,UPI,0
TXN00001113,USER7766,2024-11-27 20:01:46,76785.84,Shopping,Madhya Pradesh,15,0,0,0,Mobile,Wallet,0
TXN00001114,USER3711,2024-01-14 09:34:46,69276.25,Healthcare,Gujarat,21,1,1,0,Desktop,Wallet,0
TXN00001115,USER5853,2024-03-27 07:54:46,85501.21,Electronics,Sikkim,14,4,0,0,Mobile,UPI,0
TXN00001116,USER7212,2024-06-19 02:43:46,66675.28,Bills,Jharkhand,5,2,0,0,Mobile,UPI,0
TXN00001117,USER8479,2024-09-06 08:40:46,79118.94,Food,Uttar Pradesh,5,0,0,0,Mobile,UPI,0
TXN00001118,USER6408,2024-08-01 07:48:46,41311.31,Others,Madhya Pradesh,5,0,0,0,Desktop,UPI,0
TXN00001119,USER8715,2024-05-19 23:11:46,50087.14,Shopping,Jharkhand,11,2,0,0,Mobile,UPI,0
TXN00001120,USER9942,2024-06-22 07:30:46,4794.94,Education,West Bengal,1,0,0,0,Mobile,UPI,0
TXN00001121,USER2762,2024-09-29 03:22:46,28136.57,Entertainment,Bihar,3,3,0,0,Desktop,UPI,0
TXN00001122,USER8101,2024-07-25 17:33:46,36864.44,Education,Uttarakhand,22,1,0,1,Mobile,UPI,0
TXN00001123,USER8674,2024-04-18 13:20:46,62584.48,Food,Karnataka,5,4,0,0,Desktop,UPI,0
TXN00001124,USER7122,2024-09-17 02:41:46,46474.71,Travel,Himachal Pradesh,9,4,0,0,Mobile,Card,0
TXN00001125,USER1481,2024-04-06 09:27:46,60823.04,Travel,Meghalaya,18,1,0,0,Mobile,UPI,0
TXN00001126,USER1153,2024-05-11 13:25:46,71361.4,Entertainment,Mizoram,23,3,0,0,Mobile,UPI,0
TXN00001127,USER8617,2024-02-25 10:51:46,4367.59,Electronics,Tamil Nadu,4,0,0,0,Mobile,UPI,0
TXN00001128,USER2524,2024-04-05 04:10:46,25901.95,Electronics,Chhattisgarh,5,2,0,0,Mobile,UPI,0
TXN00001129,USER3120,2024-08-22 23:22:46,17173.3,Bills,Chhattisgarh,13,2,0,0,Mobile,UPI,0
TXN00001130,USER3343,2024-10-22 21:19:46,18826.77,Healthcare,Goa,14,0,0,0,Mobile,Card,0
TXN00001131,USER6136,2024-11-30 07:00:46,50362.23,Electronics,Arunachal Pradesh,18,4,0,0,Mobile,UPI,0
TXN00001132,USER6760,2024-06-06 19:45:46,74023.88,Shopping,Uttarakhand,18,1,0,0,Mobile,UPI,0
TXN00001133,USER2240,2024-09-02 05:01:46,27350.43,Food,Maharashtra,6,1,0,0,Mobile,Wallet,0
